product_id;category
PR024571;papelaria
PR024572;eletronicos
PR024573;brinquedos
PR024574;cama_mesa_banho
PR024575;perfumaria
PR024576;beleza_saude
PR024577;esporte_lazer
PR024578;NA
PR024579;moveis_decoracao
PR024580;livros_tecnicos
PR024581;dvds_blu_ray
PR024582;utilidades_domesticas
PR024583;moveis_decoracao
PR024584;fashion_bolsas_e_acessorios
PR024585;bebidas
PR024586;beleza_saude
PR024587;cama_mesa_banho
PR024588;cama_mesa_banho
PR024589;livros_interesse_geral
PR024590;esporte_lazer
PR024591;cool_stuff
PR024592;perfumaria
PR024593;brinquedos
PR024594;informatica_acessorios
PR024595;cama_mesa_banho
PR024596;moveis_escritorio
PR024597;moveis_decoracao
PR024598;beleza_saude
PR024599;brinquedos
PR024600;moveis_decoracao
PR024601;brinquedos
PR024602;cama_mesa_banho
PR024603;fashion_bolsas_e_acessorios
PR024604;automotivo
PR024605;fashion_bolsas_e_acessorios
PR024606;eletrodomesticos
PR024607;cama_mesa_banho
PR024608;beleza_saude
PR024609;cama_mesa_banho
PR024610;brinquedos
PR024611;cama_mesa_banho
PR024612;moveis_decoracao
PR024613;fashion_calcados
PR024614;moveis_decoracao
PR024615;fashion_bolsas_e_acessorios
PR024616;cama_mesa_banho
PR024617;relogios_presentes
PR024618;esporte_lazer
PR024619;moveis_decoracao
PR024620;papelaria
PR024621;esporte_lazer
PR024622;beleza_saude
PR024623;moveis_decoracao
PR024624;utilidades_domesticas
PR024625;beleza_saude
PR024626;sinalizacao_e_seguranca
PR024627;cama_mesa_banho
PR024628;telefonia
PR024629;telefonia
PR024630;perfumaria
PR024631;cama_mesa_banho
PR024632;esporte_lazer
PR024633;sinalizacao_e_seguranca
PR024634;automotivo
PR024635;bebes
PR024636;moveis_decoracao
PR024637;telefonia
PR024638;perfumaria
PR024639;pet_shop
PR024640;utilidades_domesticas
PR024641;telefonia
PR024642;utilidades_domesticas
PR024643;esporte_lazer
PR024644;moveis_decoracao
PR024645;utilidades_domesticas
PR024646;ferramentas_jardim
PR024647;esporte_lazer
PR024648;fashion_bolsas_e_acessorios
PR024649;automotivo
PR024650;esporte_lazer
PR024651;telefonia
PR024652;automotivo
PR024653;moveis_cozinha_area_de_servico_jantar_e_jardim
PR024654;esporte_lazer
PR024655;brinquedos
PR024656;relogios_presentes
PR024657;cool_stuff
PR024658;beleza_saude
PR024659;casa_conforto
PR024660;brinquedos
PR024661;utilidades_domesticas
PR024662;ferramentas_jardim
PR024663;informatica_acessorios
PR024664;ferramentas_jardim
PR024665;cama_mesa_banho
PR024666;construcao_ferramentas_construcao
PR024667;perfumaria
PR024668;moveis_decoracao
PR024669;automotivo
PR024670;cama_mesa_banho
PR024671;automotivo
PR024672;informatica_acessorios
PR024673;cama_mesa_banho
PR024674;moveis_decoracao
PR024675;fashion_bolsas_e_acessorios
PR024676;eletronicos
PR024677;esporte_lazer
PR024678;automotivo
PR024679;cama_mesa_banho
PR024680;bebes
PR024681;pet_shop
PR024682;perfumaria
PR024683;cool_stuff
PR024684;automotivo
PR024685;beleza_saude
PR024686;consoles_games
PR024687;utilidades_domesticas
PR024688;brinquedos
PR024689;utilidades_domesticas
PR024690;utilidades_domesticas
PR024691;cama_mesa_banho
PR024692;moveis_decoracao
PR024693;fashion_calcados
PR024694;informatica_acessorios
PR024695;livros_tecnicos
PR024696;esporte_lazer
PR024697;brinquedos
PR024698;cama_mesa_banho
PR024699;utilidades_domesticas
PR024700;esporte_lazer
PR024701;relogios_presentes
PR024702;market_place
PR024703;automotivo
PR024704;moveis_cozinha_area_de_servico_jantar_e_jardim
PR024705;relogios_presentes
PR024706;relogios_presentes
PR024707;relogios_presentes
PR024708;eletronicos
PR024709;automotivo
PR024710;esporte_lazer
PR024711;ferramentas_jardim
PR024712;bebes
PR024713;automotivo
PR024714;ferramentas_jardim
PR024715;esporte_lazer
PR024716;informatica_acessorios
PR024717;moveis_escritorio
PR024718;beleza_saude
PR024719;cama_mesa_banho
PR024720;ferramentas_jardim
PR024721;relogios_presentes
PR024722;construcao_ferramentas_jardim
PR024723;informatica_acessorios
PR024724;esporte_lazer
PR024725;cama_mesa_banho
PR024726;utilidades_domesticas
PR024727;moveis_decoracao
PR024728;automotivo
PR024729;automotivo
PR024730;beleza_saude
PR024731;beleza_saude
PR024732;NA
PR024733;informatica_acessorios
PR024734;cama_mesa_banho
PR024735;beleza_saude
PR024736;utilidades_domesticas
PR024737;moveis_decoracao
PR024738;NA
PR024739;bebes
PR024740;telefonia_fixa
PR024741;informatica_acessorios
PR024742;esporte_lazer
PR024743;pet_shop
PR024744;esporte_lazer
PR024745;moveis_decoracao
PR024746;cama_mesa_banho
PR024747;moveis_decoracao
PR024748;moveis_decoracao
PR024749;utilidades_domesticas
PR024750;moveis_escritorio
PR024751;cama_mesa_banho
PR024752;beleza_saude
PR024753;esporte_lazer
PR024754;malas_acessorios
PR024755;construcao_ferramentas_jardim
PR024756;relogios_presentes
PR024757;esporte_lazer
PR024758;utilidades_domesticas
PR024759;informatica_acessorios
PR024760;cama_mesa_banho
PR024761;perfumaria
PR024762;utilidades_domesticas
PR024763;beleza_saude
PR024764;perfumaria
PR024765;utilidades_domesticas
PR024766;fashion_underwear_e_moda_praia
PR024767;pet_shop
PR024768;eletrodomesticos
PR024769;esporte_lazer
PR024770;fashion_bolsas_e_acessorios
PR024771;brinquedos
PR024772;informatica_acessorios
PR024773;informatica_acessorios
PR024774;moveis_decoracao
PR024775;ferramentas_jardim
PR024776;beleza_saude
PR024777;beleza_saude
PR024778;automotivo
PR024779;telefonia
PR024780;esporte_lazer
PR024781;fashion_roupa_masculina
PR024782;perfumaria
PR024783;fashion_calcados
PR024784;utilidades_domesticas
PR024785;brinquedos
PR024786;fashion_bolsas_e_acessorios
PR024787;construcao_ferramentas_jardim
PR024788;eletroportateis
PR024789;climatizacao
PR024790;relogios_presentes
PR024791;ferramentas_jardim
PR024792;cama_mesa_banho
PR024793;pet_shop
PR024794;cama_mesa_banho
PR024795;beleza_saude
PR024796;ferramentas_jardim
PR024797;cama_mesa_banho
PR024798;moveis_escritorio
PR024799;informatica_acessorios
PR024800;cama_mesa_banho
PR024801;fashion_bolsas_e_acessorios
PR024802;cama_mesa_banho
PR024803;pet_shop
PR024804;brinquedos
PR024805;cama_mesa_banho
PR024806;ferramentas_jardim
PR024807;moveis_decoracao
PR024808;esporte_lazer
PR024809;moveis_decoracao
PR024810;perfumaria
PR024811;artes
PR024812;beleza_saude
PR024813;cama_mesa_banho
PR024814;utilidades_domesticas
PR024815;relogios_presentes
PR024816;brinquedos
PR024817;eletrodomesticos
PR024818;construcao_ferramentas_construcao
PR024819;brinquedos
PR024820;beleza_saude
PR024821;perfumaria
PR024822;climatizacao
PR024823;relogios_presentes
PR024824;informatica_acessorios
PR024825;beleza_saude
PR024826;esporte_lazer
PR024827;automotivo
PR024828;utilidades_domesticas
PR024829;perfumaria
PR024830;fashion_roupa_masculina
PR024831;telefonia
PR024832;papelaria
PR024833;cama_mesa_banho
PR024834;cama_mesa_banho
PR024835;informatica_acessorios
PR024836;artes
PR024837;informatica_acessorios
PR024838;cama_mesa_banho
PR024839;cama_mesa_banho
PR024840;fashion_underwear_e_moda_praia
PR024841;fashion_bolsas_e_acessorios
PR024842;moveis_decoracao
PR024843;malas_acessorios
PR024844;esporte_lazer
PR024845;casa_construcao
PR024846;moveis_decoracao
PR024847;NA
PR024848;NA
PR024849;cool_stuff
PR024850;alimentos_bebidas
PR024851;malas_acessorios
PR024852;construcao_ferramentas_jardim
PR024853;bebes
PR024854;pet_shop
PR024855;moveis_escritorio
PR024856;casa_conforto
PR024857;papelaria
PR024858;eletroportateis
PR024859;cama_mesa_banho
PR024860;brinquedos
PR024861;automotivo
PR024862;moveis_cozinha_area_de_servico_jantar_e_jardim
PR024863;eletronicos
PR024864;utilidades_domesticas
PR024865;utilidades_domesticas
PR024866;esporte_lazer
PR024867;brinquedos
PR024868;eletronicos
PR024869;livros_importados
PR024870;relogios_presentes
PR024871;moveis_decoracao
PR024872;moveis_cozinha_area_de_servico_jantar_e_jardim
PR024873;moveis_escritorio
PR024874;cool_stuff
PR024875;esporte_lazer
PR024876;relogios_presentes
PR024877;esporte_lazer
PR024878;NA
PR024879;pet_shop
PR024880;cool_stuff
PR024881;relogios_presentes
PR024882;consoles_games
PR024883;utilidades_domesticas
PR024884;brinquedos
PR024885;moveis_decoracao
PR024886;informatica_acessorios
PR024887;moveis_decoracao
PR024888;esporte_lazer
PR024889;relogios_presentes
PR024890;automotivo
PR024891;ferramentas_jardim
PR024892;perfumaria
PR024893;esporte_lazer
PR024894;bebes
PR024895;moveis_decoracao
PR024896;livros_interesse_geral
PR024897;beleza_saude
PR024898;cama_mesa_banho
PR024899;fashion_bolsas_e_acessorios
PR024900;cama_mesa_banho
PR024901;cama_mesa_banho
PR024902;moveis_escritorio
PR024903;utilidades_domesticas
PR024904;informatica_acessorios
PR024905;cama_mesa_banho
PR024906;consoles_games
PR024907;brinquedos
PR024908;NA
PR024909;construcao_ferramentas_iluminacao
PR024910;casa_conforto
PR024911;cama_mesa_banho
PR024912;informatica_acessorios
PR024913;moveis_escritorio
PR024914;moveis_decoracao
PR024915;automotivo
PR024916;esporte_lazer
PR024917;automotivo
PR024918;pet_shop
PR024919;cama_mesa_banho
PR024920;cama_mesa_banho
PR024921;papelaria
PR024922;utilidades_domesticas
PR024923;perfumaria
PR024924;moveis_escritorio
PR024925;moveis_sala
PR024926;cama_mesa_banho
PR024927;beleza_saude
PR024928;pet_shop
PR024929;beleza_saude
PR024930;moveis_decoracao
PR024931;climatizacao
PR024932;esporte_lazer
PR024933;beleza_saude
PR024934;beleza_saude
PR024935;relogios_presentes
PR024936;cama_mesa_banho
PR024937;brinquedos
PR024938;instrumentos_musicais
PR024939;bebes
PR024940;moveis_decoracao
PR024941;eletroportateis
PR024942;esporte_lazer
PR024943;pet_shop
PR024944;cama_mesa_banho
PR024945;beleza_saude
PR024946;beleza_saude
PR024947;eletrodomesticos
PR024948;utilidades_domesticas
PR024949;automotivo
PR024950;perfumaria
PR024951;fashion_bolsas_e_acessorios
PR024952;moveis_decoracao
PR024953;cama_mesa_banho
PR024954;construcao_ferramentas_construcao
PR024955;bebes
PR024956;utilidades_domesticas
PR024957;cama_mesa_banho
PR024958;esporte_lazer
PR024959;esporte_lazer
PR024960;relogios_presentes
PR024961;cool_stuff
PR024962;esporte_lazer
PR024963;esporte_lazer
PR024964;moveis_decoracao
PR024965;papelaria
PR024966;esporte_lazer
PR024967;bebes
PR024968;brinquedos
PR024969;alimentos
PR024970;cama_mesa_banho
PR024971;relogios_presentes
PR024972;brinquedos
PR024973;relogios_presentes
PR024974;utilidades_domesticas
PR024975;papelaria
PR024976;eletrodomesticos
PR024977;livros_interesse_geral
PR024978;moveis_decoracao
PR024979;bebidas
PR024980;alimentos_bebidas
PR024981;informatica_acessorios
PR024982;moveis_decoracao
PR024983;fashion_bolsas_e_acessorios
PR024984;relogios_presentes
PR024985;moveis_decoracao
PR024986;cool_stuff
PR024987;cama_mesa_banho
PR024988;fashion_bolsas_e_acessorios
PR024989;beleza_saude
PR024990;bebes
PR024991;esporte_lazer
PR024992;automotivo
PR024993;papelaria
PR024994;fashion_bolsas_e_acessorios
PR024995;pcs
PR024996;esporte_lazer
PR024997;papelaria
PR024998;esporte_lazer
PR024999;fashion_bolsas_e_acessorios
PR025000;beleza_saude
PR025001;alimentos
PR025002;informatica_acessorios
PR025003;beleza_saude
PR025004;brinquedos
PR025005;moveis_decoracao
PR025006;fashion_roupa_masculina
PR025007;NA
PR025008;perfumaria
PR025009;casa_conforto
PR025010;informatica_acessorios
PR025011;beleza_saude
PR025012;musica
PR025013;beleza_saude
PR025014;esporte_lazer
PR025015;cool_stuff
PR025016;eletrodomesticos_2
PR025017;brinquedos
PR025018;papelaria
PR025019;automotivo
PR025020;moveis_quarto
PR025021;beleza_saude
PR025022;relogios_presentes
PR025023;informatica_acessorios
PR025024;bebes
PR025025;consoles_games
PR025026;fashion_bolsas_e_acessorios
PR025027;livros_interesse_geral
PR025028;instrumentos_musicais
PR025029;telefonia
PR025030;cool_stuff
PR025031;industria_comercio_e_negocios
PR025032;moveis_decoracao
PR025033;cama_mesa_banho
PR025034;dvds_blu_ray
PR025035;cama_mesa_banho
PR025036;utilidades_domesticas
PR025037;moveis_decoracao
PR025038;fashion_bolsas_e_acessorios
PR025039;moveis_decoracao
PR025040;pet_shop
PR025041;fashion_calcados
PR025042;esporte_lazer
PR025043;utilidades_domesticas
PR025044;alimentos_bebidas
PR025045;instrumentos_musicais
PR025046;beleza_saude
PR025047;pet_shop
PR025048;beleza_saude
PR025049;brinquedos
PR025050;perfumaria
PR025051;automotivo
PR025052;telefonia
PR025053;pet_shop
PR025054;utilidades_domesticas
PR025055;beleza_saude
PR025056;beleza_saude
PR025057;fashion_bolsas_e_acessorios
PR025058;automotivo
PR025059;ferramentas_jardim
PR025060;moveis_decoracao
PR025061;relogios_presentes
PR025062;fashion_bolsas_e_acessorios
PR025063;perfumaria
PR025064;fashion_calcados
PR025065;telefonia
PR025066;telefonia
PR025067;esporte_lazer
PR025068;cool_stuff
PR025069;brinquedos
PR025070;brinquedos
PR025071;informatica_acessorios
PR025072;cama_mesa_banho
PR025073;papelaria
PR025074;bebes
PR025075;moveis_quarto
PR025076;relogios_presentes
PR025077;brinquedos
PR025078;papelaria
PR025079;perfumaria
PR025080;moveis_cozinha_area_de_servico_jantar_e_jardim
PR025081;cool_stuff
PR025082;NA
PR025083;moveis_decoracao
PR025084;casa_construcao
PR025085;automotivo
PR025086;brinquedos
PR025087;moveis_decoracao
PR025088;perfumaria
PR025089;utilidades_domesticas
PR025090;cama_mesa_banho
PR025091;portateis_casa_forno_e_cafe
PR025092;brinquedos
PR025093;eletroportateis
PR025094;eletrodomesticos_2
PR025095;utilidades_domesticas
PR025096;informatica_acessorios
PR025097;pet_shop
PR025098;esporte_lazer
PR025099;beleza_saude
PR025100;moveis_decoracao
PR025101;cama_mesa_banho
PR025102;fashion_bolsas_e_acessorios
PR025103;esporte_lazer
PR025104;eletrodomesticos
PR025105;moveis_escritorio
PR025106;pet_shop
PR025107;informatica_acessorios
PR025108;informatica_acessorios
PR025109;esporte_lazer
PR025110;telefonia
PR025111;eletrodomesticos
PR025112;eletrodomesticos
PR025113;bebidas
PR025114;moveis_decoracao
PR025115;papelaria
PR025116;fashion_bolsas_e_acessorios
PR025117;utilidades_domesticas
PR025118;beleza_saude
PR025119;musica
PR025120;utilidades_domesticas
PR025121;esporte_lazer
PR025122;fashion_calcados
PR025123;moveis_decoracao
PR025124;moveis_decoracao
PR025125;relogios_presentes
PR025126;papelaria
PR025127;moveis_decoracao
PR025128;moveis_cozinha_area_de_servico_jantar_e_jardim
PR025129;esporte_lazer
PR025130;cama_mesa_banho
PR025131;bebes
PR025132;beleza_saude
PR025133;moveis_escritorio
PR025134;cama_mesa_banho
PR025135;cama_mesa_banho
PR025136;relogios_presentes
PR025137;beleza_saude
PR025138;fashion_roupa_masculina
PR025139;esporte_lazer
PR025140;cama_mesa_banho
PR025141;utilidades_domesticas
PR025142;utilidades_domesticas
PR025143;beleza_saude
PR025144;utilidades_domesticas
PR025145;casa_conforto
PR025146;papelaria
PR025147;fashion_roupa_feminina
PR025148;bebes
PR025149;utilidades_domesticas
PR025150;moveis_sala
PR025151;construcao_ferramentas_construcao
PR025152;beleza_saude
PR025153;esporte_lazer
PR025154;utilidades_domesticas
PR025155;eletrodomesticos
PR025156;perfumaria
PR025157;fashion_roupa_feminina
PR025158;beleza_saude
PR025159;utilidades_domesticas
PR025160;agro_industria_e_comercio
PR025161;automotivo
PR025162;fashion_bolsas_e_acessorios
PR025163;cama_mesa_banho
PR025164;pet_shop
PR025165;eletrodomesticos
PR025166;telefonia
PR025167;cama_mesa_banho
PR025168;fashion_bolsas_e_acessorios
PR025169;automotivo
PR025170;alimentos_bebidas
PR025171;informatica_acessorios
PR025172;brinquedos
PR025173;telefonia
PR025174;fashion_roupa_masculina
PR025175;relogios_presentes
PR025176;esporte_lazer
PR025177;papelaria
PR025178;cama_mesa_banho
PR025179;beleza_saude
PR025180;cama_mesa_banho
PR025181;esporte_lazer
PR025182;instrumentos_musicais
PR025183;moveis_decoracao
PR025184;esporte_lazer
PR025185;moveis_decoracao
PR025186;brinquedos
PR025187;automotivo
PR025188;telefonia
PR025189;construcao_ferramentas_jardim
PR025190;utilidades_domesticas
PR025191;informatica_acessorios
PR025192;moveis_decoracao
PR025193;automotivo
PR025194;cama_mesa_banho
PR025195;informatica_acessorios
PR025196;construcao_ferramentas_construcao
PR025197;informatica_acessorios
PR025198;esporte_lazer
PR025199;moveis_decoracao
PR025200;casa_construcao
PR025201;cama_mesa_banho
PR025202;esporte_lazer
PR025203;fashion_bolsas_e_acessorios
PR025204;instrumentos_musicais
PR025205;relogios_presentes
PR025206;perfumaria
PR025207;cool_stuff
PR025208;informatica_acessorios
PR025209;automotivo
PR025210;automotivo
PR025211;cama_mesa_banho
PR025212;livros_tecnicos
PR025213;pet_shop
PR025214;eletronicos
PR025215;cool_stuff
PR025216;esporte_lazer
PR025217;ferramentas_jardim
PR025218;automotivo
PR025219;brinquedos
PR025220;papelaria
PR025221;informatica_acessorios
PR025222;bebes
PR025223;telefonia
PR025224;fashion_bolsas_e_acessorios
PR025225;esporte_lazer
PR025226;esporte_lazer
PR025227;automotivo
PR025228;climatizacao
PR025229;moveis_decoracao
PR025230;moveis_decoracao
PR025231;eletronicos
PR025232;utilidades_domesticas
PR025233;telefonia
PR025234;beleza_saude
PR025235;cama_mesa_banho
PR025236;utilidades_domesticas
PR025237;bebes
PR025238;malas_acessorios
PR025239;construcao_ferramentas_jardim
PR025240;moveis_escritorio
PR025241;relogios_presentes
PR025242;pet_shop
PR025243;moveis_decoracao
PR025244;moveis_decoracao
PR025245;papelaria
PR025246;cool_stuff
PR025247;moveis_decoracao
PR025248;bebes
PR025249;pet_shop
PR025250;esporte_lazer
PR025251;cama_mesa_banho
PR025252;pet_shop
PR025253;automotivo
PR025254;esporte_lazer
PR025255;automotivo
PR025256;cama_mesa_banho
PR025257;moveis_sala
PR025258;construcao_ferramentas_construcao
PR025259;utilidades_domesticas
PR025260;informatica_acessorios
PR025261;perfumaria
PR025262;telefonia
PR025263;telefonia
PR025264;perfumaria
PR025265;esporte_lazer
PR025266;telefonia
PR025267;ferramentas_jardim
PR025268;automotivo
PR025269;beleza_saude
PR025270;cama_mesa_banho
PR025271;telefonia
PR025272;telefonia
PR025273;fashion_underwear_e_moda_praia
PR025274;ferramentas_jardim
PR025275;ferramentas_jardim
PR025276;perfumaria
PR025277;moveis_decoracao
PR025278;NA
PR025279;moveis_decoracao
PR025280;pet_shop
PR025281;relogios_presentes
PR025282;informatica_acessorios
PR025283;esporte_lazer
PR025284;brinquedos
PR025285;moveis_decoracao
PR025286;cama_mesa_banho
PR025287;pet_shop
PR025288;moveis_decoracao
PR025289;ferramentas_jardim
PR025290;informatica_acessorios
PR025291;telefonia
PR025292;esporte_lazer
PR025293;fashion_roupa_feminina
PR025294;utilidades_domesticas
PR025295;utilidades_domesticas
PR025296;utilidades_domesticas
PR025297;informatica_acessorios
PR025298;automotivo
PR025299;instrumentos_musicais
PR025300;utilidades_domesticas
PR025301;fashion_bolsas_e_acessorios
PR025302;utilidades_domesticas
PR025303;esporte_lazer
PR025304;esporte_lazer
PR025305;automotivo
PR025306;NA
PR025307;relogios_presentes
PR025308;fashion_bolsas_e_acessorios
PR025309;beleza_saude
PR025310;NA
PR025311;fashion_bolsas_e_acessorios
PR025312;construcao_ferramentas_construcao
PR025313;eletronicos
PR025314;cama_mesa_banho
PR025315;NA
PR025316;eletronicos
PR025317;moveis_decoracao
PR025318;cool_stuff
PR025319;cool_stuff
PR025320;esporte_lazer
PR025321;perfumaria
PR025322;instrumentos_musicais
PR025323;climatizacao
PR025324;livros_interesse_geral
PR025325;moveis_decoracao
PR025326;brinquedos
PR025327;cama_mesa_banho
PR025328;telefonia
PR025329;telefonia
PR025330;pet_shop
PR025331;eletrodomesticos
PR025332;beleza_saude
PR025333;cama_mesa_banho
PR025334;esporte_lazer
PR025335;automotivo
PR025336;esporte_lazer
PR025337;informatica_acessorios
PR025338;brinquedos
PR025339;automotivo
PR025340;brinquedos
PR025341;papelaria
PR025342;brinquedos
PR025343;utilidades_domesticas
PR025344;pet_shop
PR025345;fashion_bolsas_e_acessorios
PR025346;eletronicos
PR025347;moveis_decoracao
PR025348;cama_mesa_banho
PR025349;esporte_lazer
PR025350;esporte_lazer
PR025351;fashion_bolsas_e_acessorios
PR025352;climatizacao
PR025353;informatica_acessorios
PR025354;artes
PR025355;telefonia
PR025356;informatica_acessorios
PR025357;construcao_ferramentas_construcao
PR025358;eletrodomesticos_2
PR025359;pet_shop
PR025360;esporte_lazer
PR025361;esporte_lazer
PR025362;beleza_saude
PR025363;artes_e_artesanato
PR025364;automotivo
PR025365;esporte_lazer
PR025366;cama_mesa_banho
PR025367;cama_mesa_banho
PR025368;relogios_presentes
PR025369;brinquedos
PR025370;informatica_acessorios
PR025371;papelaria
PR025372;brinquedos
PR025373;climatizacao
PR025374;brinquedos
PR025375;esporte_lazer
PR025376;moveis_decoracao
PR025377;moveis_decoracao
PR025378;esporte_lazer
PR025379;cama_mesa_banho
PR025380;dvds_blu_ray
PR025381;informatica_acessorios
PR025382;automotivo
PR025383;instrumentos_musicais
PR025384;utilidades_domesticas
PR025385;utilidades_domesticas
PR025386;brinquedos
PR025387;cama_mesa_banho
PR025388;NA
PR025389;utilidades_domesticas
PR025390;brinquedos
PR025391;casa_construcao
PR025392;ferramentas_jardim
PR025393;utilidades_domesticas
PR025394;papelaria
PR025395;eletronicos
PR025396;moveis_decoracao
PR025397;esporte_lazer
PR025398;utilidades_domesticas
PR025399;moveis_escritorio
PR025400;esporte_lazer
PR025401;beleza_saude
PR025402;livros_tecnicos
PR025403;cama_mesa_banho
PR025404;cama_mesa_banho
PR025405;brinquedos
PR025406;moveis_decoracao
PR025407;utilidades_domesticas
PR025408;relogios_presentes
PR025409;automotivo
PR025410;ferramentas_jardim
PR025411;moveis_decoracao
PR025412;informatica_acessorios
PR025413;telefonia
PR025414;esporte_lazer
PR025415;papelaria
PR025416;beleza_saude
PR025417;perfumaria
PR025418;cama_mesa_banho
PR025419;moveis_decoracao
PR025420;alimentos_bebidas
PR025421;fashion_calcados
PR025422;automotivo
PR025423;brinquedos
PR025424;esporte_lazer
PR025425;moveis_decoracao
PR025426;instrumentos_musicais
PR025427;consoles_games
PR025428;fashion_bolsas_e_acessorios
PR025429;telefonia
PR025430;automotivo
PR025431;perfumaria
PR025432;esporte_lazer
PR025433;pet_shop
PR025434;bebes
PR025435;informatica_acessorios
PR025436;perfumaria
PR025437;moveis_decoracao
PR025438;construcao_ferramentas_construcao
PR025439;papelaria
PR025440;papelaria
PR025441;esporte_lazer
PR025442;utilidades_domesticas
PR025443;NA
PR025444;relogios_presentes
PR025445;telefonia
PR025446;utilidades_domesticas
PR025447;cool_stuff
PR025448;pet_shop
PR025449;esporte_lazer
PR025450;brinquedos
PR025451;cama_mesa_banho
PR025452;cama_mesa_banho
PR025453;cool_stuff
PR025454;cama_mesa_banho
PR025455;perfumaria
PR025456;automotivo
PR025457;esporte_lazer
PR025458;esporte_lazer
PR025459;cama_mesa_banho
PR025460;utilidades_domesticas
PR025461;pet_shop
PR025462;fashion_bolsas_e_acessorios
PR025463;pet_shop
PR025464;brinquedos
PR025465;relogios_presentes
PR025466;cool_stuff
PR025467;esporte_lazer
PR025468;esporte_lazer
PR025469;beleza_saude
PR025470;esporte_lazer
PR025471;brinquedos
PR025472;bebidas
PR025473;beleza_saude
PR025474;esporte_lazer
PR025475;ferramentas_jardim
PR025476;telefonia
PR025477;utilidades_domesticas
PR025478;instrumentos_musicais
PR025479;casa_construcao
PR025480;relogios_presentes
PR025481;NA
PR025482;cool_stuff
PR025483;automotivo
PR025484;brinquedos
PR025485;bebes
PR025486;eletronicos
PR025487;construcao_ferramentas_seguranca
PR025488;moveis_decoracao
PR025489;moveis_escritorio
PR025490;beleza_saude
PR025491;casa_construcao
PR025492;ferramentas_jardim
PR025493;cama_mesa_banho
PR025494;pet_shop
PR025495;beleza_saude
PR025496;fashion_roupa_infanto_juvenil
PR025497;informatica_acessorios
PR025498;esporte_lazer
PR025499;fashion_bolsas_e_acessorios
PR025500;relogios_presentes
PR025501;perfumaria
PR025502;moveis_sala
PR025503;cama_mesa_banho
PR025504;automotivo
PR025505;utilidades_domesticas
PR025506;automotivo
PR025507;cool_stuff
PR025508;dvds_blu_ray
PR025509;utilidades_domesticas
PR025510;esporte_lazer
PR025511;construcao_ferramentas_jardim
PR025512;automotivo
PR025513;cama_mesa_banho
PR025514;telefonia
PR025515;casa_conforto
PR025516;utilidades_domesticas
PR025517;moveis_decoracao
PR025518;moveis_decoracao
PR025519;fashion_bolsas_e_acessorios
PR025520;fashion_bolsas_e_acessorios
PR025521;automotivo
PR025522;automotivo
PR025523;moveis_decoracao
PR025524;casa_construcao
PR025525;moveis_sala
PR025526;relogios_presentes
PR025527;utilidades_domesticas
PR025528;automotivo
PR025529;moveis_decoracao
PR025530;construcao_ferramentas_seguranca
PR025531;brinquedos
PR025532;beleza_saude
PR025533;utilidades_domesticas
PR025534;instrumentos_musicais
PR025535;malas_acessorios
PR025536;fashion_bolsas_e_acessorios
PR025537;cama_mesa_banho
PR025538;automotivo
PR025539;utilidades_domesticas
PR025540;NA
PR025541;fashion_bolsas_e_acessorios
PR025542;ferramentas_jardim
PR025543;cama_mesa_banho
PR025544;utilidades_domesticas
PR025545;beleza_saude
PR025546;fashion_bolsas_e_acessorios
PR025547;construcao_ferramentas_construcao
PR025548;beleza_saude
PR025549;beleza_saude
PR025550;casa_construcao
PR025551;perfumaria
PR025552;cama_mesa_banho
PR025553;brinquedos
PR025554;esporte_lazer
PR025555;relogios_presentes
PR025556;brinquedos
PR025557;brinquedos
PR025558;cama_mesa_banho
PR025559;alimentos
PR025560;fashion_bolsas_e_acessorios
PR025561;relogios_presentes
PR025562;utilidades_domesticas
PR025563;cama_mesa_banho
PR025564;market_place
PR025565;cama_mesa_banho
PR025566;papelaria
PR025567;automotivo
PR025568;esporte_lazer
PR025569;beleza_saude
PR025570;esporte_lazer
PR025571;dvds_blu_ray
PR025572;cama_mesa_banho
PR025573;brinquedos
PR025574;informatica_acessorios
PR025575;fashion_calcados
PR025576;utilidades_domesticas
PR025577;malas_acessorios
PR025578;pet_shop
PR025579;automotivo
PR025580;perfumaria
PR025581;esporte_lazer
PR025582;fashion_bolsas_e_acessorios
PR025583;eletrodomesticos
PR025584;moveis_escritorio
PR025585;alimentos
PR025586;beleza_saude
PR025587;bebes
PR025588;informatica_acessorios
PR025589;cama_mesa_banho
PR025590;automotivo
PR025591;cama_mesa_banho
PR025592;moveis_decoracao
PR025593;pet_shop
PR025594;bebes
PR025595;ferramentas_jardim
PR025596;esporte_lazer
PR025597;beleza_saude
PR025598;beleza_saude
PR025599;papelaria
PR025600;bebes
PR025601;automotivo
PR025602;telefonia
PR025603;ferramentas_jardim
PR025604;perfumaria
PR025605;automotivo
PR025606;relogios_presentes
PR025607;alimentos
PR025608;informatica_acessorios
PR025609;musica
PR025610;construcao_ferramentas_construcao
PR025611;cama_mesa_banho
PR025612;fashion_bolsas_e_acessorios
PR025613;beleza_saude
PR025614;informatica_acessorios
PR025615;bebes
PR025616;utilidades_domesticas
PR025617;esporte_lazer
PR025618;esporte_lazer
PR025619;papelaria
PR025620;informatica_acessorios
PR025621;telefonia_fixa
PR025622;alimentos_bebidas
PR025623;cama_mesa_banho
PR025624;brinquedos
PR025625;fashion_calcados
